url,recordist,Country,Dpto,locality,date,latitude,longitude,species,scientific_name,iris,sex,lifestage
404481121,Marcin Sołowiej,Ecuador,Zamora-Chinchipe,"IV Eje vial, Chinchipe EC-Zamora Chinchipe -4.49146, -79.13501",2021-10-13,-4.4915,-79.1350,Barred Fruiteater,Pipreola arcuata,brown,male,adult
399497191,Matt Wood,Colombia,Caldas,Hacienda El Bosque,2021-12-01,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
394687011,Brandon Best,Ecuador,Pichincha,Reserva Yanacocha,2018-10-15,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
392100511,Frank Murphy,Ecuador,Loja,PN Podocarpus--Sector Cajanuma,2021-11-09,-4.1167,-79.1738,Barred Fruiteater,Pipreola arcuata,brown,male,adult
391226861,ANDRES FELIPE GIL ZAPATA,Colombia,Caldas,Reserva Ecológica Río Blanco--Lodge,2021-11-25,5.0732,-75.4379,Barred Fruiteater,Pipreola arcuata,brown,male,adult
388758931,Juan Fernando Gomez Castro,Colombia,Caldas,Hacienda El Bosque,2021-11-12,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
359904671,D HARVEY,Ecuador,Pichincha,Reserva Yanacocha,2018-10-31,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
332879991,Ángel Dolón,Ecuador,Zamora-Chinchipe,PN Podocarpus--Sector Río Bombuscaro,2017-10-15,-4.1082,-78.9639,Barred Fruiteater,Pipreola arcuata,brown,male,adult
296064521,Craig Swolgaard,Colombia,Putumayo,Páramo Bordoncillo,2016-02-11,1.1504,-77.0957,Barred Fruiteater,Pipreola arcuata,brown,male,adult
288894741,Michel Mifsud,Ecuador,Pichincha,reserve yanacocha,2016-01-21,-0.1139,-78.5838,Barred Fruiteater,Pipreola arcuata,brown,male,adult
267491011,Maria Jose Lou,Colombia,Caldas,Hacienda El Bosque,2020-03-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
263756351,Christian  Nunes,Peru,Huánuco,Bosque Unchog (Valqui D5.3),2009-12-12,-9.7373,-76.1698,Barred Fruiteater,Pipreola arcuata,brown,male,adult
259566351,Luis Curillo,Ecuador,Chimborazo,"El Descanso -2,002, -78,918",2020-08-30,-2.0024,-78.9181,Barred Fruiteater,Pipreola arcuata,brown,female,adult
259463121,Ibeth Alarcón,Ecuador,Chimborazo,"Vía Cochaseca, Comunidad San José del Pajón -1,997, -78,896",2020-08-29,-1.9970,-78.8962,Barred Fruiteater,Pipreola arcuata,brown,male,adult
233498901,Rebecca Hardman,Ecuador,Cañar,Mazar Wildlife Refuge,2016-05-23,-2.5446,-78.6681,Barred Fruiteater,Pipreola arcuata,brown,female,adult
207381981,Albeiro Erazo Farfán,Colombia,Caldas,Hacienda El Bosque,2019-11-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
202695611,César María Aguilar Gómez,Peru,San Martín,Laguna de los Condores/Laguna de las Momias,2019-11-04,-6.8484,-77.7001,Barred Fruiteater,Pipreola arcuata,brown,male,adult
189641361,Ray Wershler,Peru,Amazonas,ACP Abra Patricia--Owlet Lodge,2019-10-24,-5.6960,-77.8115,Barred Fruiteater,Pipreola arcuata,brown,female,adult
178346891,Cesar Alvarez                        @birder_cesar,Ecuador,Pichincha,Reserva Zuro Loma,2019-09-15,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
177434681,John Erik Quintero Nova,Colombia,Cundinamarca,Mundo nuevo,2019-09-14,4.6637,-73.8654,Barred Fruiteater,Pipreola arcuata,brown,female,adult
168864641,Valerie Gebert,Ecuador,Pichincha,Reserva Yanacocha,2019-07-07,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,female,adult
152595231,Germán Gil,Colombia,Caldas,Hacienda El Bosque,2018-11-03,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
133214371,Rob Felix,Colombia,Caldas,Hacienda El Bosque,2018-12-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
87302481,William Marengo,Ecuador,Loja,Cerro Acacana and road to radio towers,2018-02-22,-3.6809,-79.2384,Barred Fruiteater,Pipreola arcuata,brown,male,adult
620651500,Robert Lambeck,Ecuador,Loja,PN Podocarpus--Sector Cajanuma,2023-11-29,-4.1167,-79.1738,Barred Fruiteater,Pipreola arcuata,brown,male,adult
619632754,Brian Healy,Colombia,Caldas,Hacienda El Bosque,2024-04-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
614972171,RJ Baltierra,Peru,Huánuco,Bosque Unchog (Valqui D5.3),2023-11-13,-9.7373,-76.1698,Barred Fruiteater,Pipreola arcuata,brown,male,adult
614075420,Daniel Lebbin,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2024-01-25,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
608442323,Dixie Sommers,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-26,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
604703621,Richard Hall,Colombia,Caldas,Hacienda El Bosque,2023-08-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
539486701,Martine Stolk,Colombia,Caldas,Hacienda El Bosque,2023-02-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
488321081,Lasse Olsson,Ecuador,Pichincha,Reserva Yanacocha,2022-07-01,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,female,adult
485626651,Peter Hawrylyshyn,Colombia,Caldas,Hacienda El Bosque,2022-09-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
475317971,Steve Kelling,Colombia,Caldas,Hacienda El Bosque,2019-02-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
469092671,Andrés Martínez D,Colombia,Caldas,Hacienda El Bosque,2022-07-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
422748241,Jana Lagan,Colombia,Caldas,Hacienda El Bosque,2022-02-23,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
379627681,Christoph Moning,Ecuador,Napo,Guango Lodge,2021-08-22,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,female,adult
362711891,Danilo Góngora,Colombia,Caldas,Hacienda El Bosque,2021-08-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
253688871,Sue&Gary Milks,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2010-02-05,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
244265281,Washington Villamarin,Ecuador,Imbabura,Bosque Protector Neblina,2020-06-18,0.3485,-78.4468,Barred Fruiteater,Pipreola arcuata,brown,female,adult
222539071,Thibaud Aronson,Peru,Pasco,PN Yanachaga-Chemillen--Quebrada San Alberto,2020-03-15,-10.5152,-75.3679,Barred Fruiteater,Pipreola arcuata,brown,female,adult
180105581,Louis Hoeniger,Ecuador,Pichincha,Reserva Yanacocha,2019-09-21,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
122464381,Gary Brunvoll,Ecuador,Pichincha,Reserva Yanacocha,2014-03-07,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
194467081,Alan Van Norman,Ecuador,Pichincha,Reserva Yanacocha,2018-11-27,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
110596621,Angie Drake,Ecuador,Pichincha,Reserva Yanacocha,2014-06-10,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,female,adult
103177051,David Weaver,Ecuador,Pichincha,Reserva Yanacocha,2018-06-03,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
71998751,Larry Schmahl,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2017-10-05,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
